xx;mark;mark_1;mark_2;mark_3;name;ada;no_seri;merk;type;thn_pengadaan;thn_operasional;berfungsi;kalibrasi;harga;pendanaan;distributor;akl_akd;keterangan
;90201;;;20903056;Tiang infus;Ya;020711.TI.17;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.19;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.18;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.20;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.21;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.22;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.23;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.24;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.25;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.26;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.27;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903056;Tiang infus;Ya;020711.TI.28;INDOMED;DOUBLE HOCK;2020;2021;Baik;Belum;3000000;APBD;;;COVID RS
;90201;;;20903042;Wheeled stretcher;Ya;020711.BR.1;MAK Transferring Patient;31209TH / 2050 x 705 x 610 - 900 mm;2018;2020;Baik;Belum;23257875;DAK;PT. MEGA ANDALAN KALASAN;AKD 20903110410;
;90201;;;10903022;Examination Table;Ya;020711.MP.1;MAK Examination TABLE;34105;2018;2020;Baik;Belum;5784400;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900583;
;90201;;;10903022;Examination Table;Ya;020711.MP.2;MAK Examination TABLE;34105;2018;2020;Baik;Belum;5784400;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900583;
;90201;;;10903141;Utility Trolley;Ya;020711.UT.1;MAK Instrument;35101;2018;2020;Baik;Belum;4859300;DAK;;;
;90201;;;10903141;Utility Trolley;Ya;020711.IT.1;-unknown-;-unknown-;2020;2021;Baik;Belum;5000000;APBD;;;COVID RS
;90201;;;10903141;Utility Trolley;Ya;020711.IT.2;-unknown-;-unknown-;2020;2021;Baik;Belum;5000000;APBD;;;COVID RS
;90201;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;020711.PM.3;UTAS;UNKNWN;2020;2021;Baik;Belum;153827000;BLU;;;PATIENT MONITOR
;90201;;;20502037;Electrocardiograph, Monitor;Ya;19239105;HEARTSCREEN;112C-1;2020;2020;Baik;Belum;59500000;DAK;;;
;90201;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;0A420A527;CHARMCARE;CX-130;2020;2021;Baik;Belum;5670333;BLU;;;
;90201;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;0A4202531;CHARMCARE;CX-130;2020;2021;Baik;Belum;5670333;BLU;;;
;90201;;;20403075;Continuous positive airway pressure (CPAP);Ya;020711 CP.1;NEOPAP;-unknown-;2020;2021;Baik;Belum;390490373;BLU;;;
;90201;;;10903113;Meja Mayo / Meja instrumen / Intrumen table;Ya;020711.MT;ABC PLASTIK TRAY;-unknown-;2020;2021;Baik;Belum;16000000;APBD;;;COVID RS
;90201;;;10903113;Meja Mayo / Meja instrumen / Intrumen table;Ya;020711.MT.2;ABC PLASTIK TRAY;-unknown-;2020;2021;Baik;Belum;16000000;APBD;;;COVID RS
;90201;;;11402026;Kursi roda;Ya;2,10331E+15;MAK Wheel Chair;31313;2021;2021;Baik;Belum;5134000;DAK;;;ISOLASI
;90201;;;10901006;"Timbangan dewasa; ";Ya;5000199046;HEALTH O METER;-unknown-;2021;2021;Baik;Belum;9900200;DAK;;;ISOLASI
;90201;;;10902018;Antidecubitus Matras;Ya;2021T08P090033;MEDINA;-unknown-;2021;2021;Baik;Belum;31509500;DAK;;;ISOLASI
;90201;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;2,10337E+15;MAK Transferring Patient;36609;2021;2021;Baik;Belum;14936550;DAK;;;
;90201;;;20403044;Nebulizer;Ya;08/21/16582;SUCHATZKI Ultrasonic Nebulizer;M 802 Uhz;2021;2022;Baik;Belum;53619842;DAK;PT. BIOTECH FARMA;AKL 20403313014;
;90201;;;20403044;Nebulizer;Ya;08/21/16579;SUCHATZKI Ultrasonic Nebulizer;M 802 Uhz;2021;2022;Baik;Belum;53619842;DAK;PT. BIOTECH FARMA;AKL 20403313014;
;90201;;;20403044;Nebulizer;Ya;08/21/16576;SUCHATZKI Ultrasonic Nebulizer;M 802 Uhz;2021;2022;Baik;Belum;53619842;DAK;PT. BIOTECH FARMA;AKL 20403313014;
;90201;;;20403044;Nebulizer;Ya;08/21/16584;SUCHATZKI Ultrasonic Nebulizer;M 802 Uhz;2021;2022;Baik;Belum;53619842;DAK;PT. BIOTECH FARMA;AKL 20403313014;
;***;;;Ruangan Perawatan Isolasi tipe tekanan positive (kelas P);;;;;;;;;;;;;;
;90202;;;20902005;Bed patient electric;;;;;;;;;;;;;
;90202;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;;;;;;;;;;;;;
;**;;Pelayanan Perawatan Tingkat Tinggi (HCU);;;;;;;;;;;;;;;
;***;;;Ruangan Perawatan HCU;;;;;;;;;;;;;;
;1392;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;0;;;;;Baik;Belum;0;APBN;;;
;1392;;;20901015;Central Monitor;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;20505007;Defibrilator;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;205020096ch;ECG/EKG/Electrocardiograph 6 CH;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;11501050;X-Ray Film Viewer;Ya;0;;;;;Baik;Belum;0;APBN;;;
;1392;;;20902045;ICU Bed Electric;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;20902035;Infusion pump;Ya;0;;;;;Baik;Belum;0;APBN;;;
;1392;;;10901023;Infusion fluid thermal warmer;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;10902010;Matras decubitus;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;20403081;Resusitator Dewasa;Ya;0;;;;;Rusak;Belum;0;APBN;;;
;1392;;;20501033;Stetoskop;Ya;0;;;;;Baik;Belum;0;APBN;;;
;1392;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;20902046;Syringe Pump;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;1801051;Tensimeter;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;1392;;;10403079;Ventilator;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;**;;Pelayanan Bedah Sentral (OK);;;;;;;;;;;;;;;
;***;;;Ruangan Ganti Pakaian/loker;;;;;;;;;;;;;;
;1000;;;10903172;Lemari Peralatan;Ya;1,81174E+13;SARANDI KARYA NUGRAHA;KA 68-12P;2018;2018;Baik;Belum;8300000;DAK;;;PT.SARANDI KARYA NUGRAHA
;1000;;;10903172;Lemari Peralatan;Ya;1,81174E+13;SARANDI KARYA NUGRAHA;KA 68-12P;2018;2018;Baik;Belum;8300000;DAK;;;IKOS
;1000;;;10903172;Lemari Peralatan;Ya;1,81174E+13;SARANDI KARYA NUGRAHA;KA 68-12P;2018;2018;Baik;Belum;8300000;DAK;;;OK IGD
;***;;;Ruangan Persiapan;;;;;;;;;;;;;;
;163;;;11501050;X-Ray Film Viewer;Ya;0270000000518T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;
;163;;;11501050;X-Ray Film Viewer;Ya;0269000000518T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;
;163;;;11501050;X-Ray Film Viewer;Ya;0261000000518T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;
;163;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;163;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;163;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;163;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;163;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;163;;;20501033;Stetoskop;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;163;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;0A420A2534;CHARMCARE;CX-130;2020;2021;Baik;Belum;5670333;BLU;;;OK IGD
;163;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;0A420A2537;CHARMCARE;CX-130;2020;2021;Baik;Belum;5670333;BLU;;;OK IGD
;163;;;20903052;Aspirator/Vacuum/Suction pump portable;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;163;;;1801051;Tensimeter;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;163;;;20903042;Wheeled stretcher;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;163;;;20903097;HEPA filter;Ya;020711hp.1;SIGNER BNC;1SO400;2020;2021;Baik;Belum;159830000;BLU;;;OK IGD
;***;;;Ruangan Recovery/Pemulihan;;;;;;;;;;;;;;
;165;;;20902046;Syringe Pump;Ya;0;;;;;Baik;Belum;0;APBN;;;
;165;;;20902035;Infusion pump;Ya;0;;;;;Baik;Belum;0;APBN;;;
;165;;;20403082;Laringoskop;Ya;0;;;;;Baik;Belum;0;APBN;;;
;165;;;20902008;Infant radiant warmer;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;165;;;20903115;Blanket warmer/Hipotermia unit;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;165;;;11603062;Magill forcep;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;165;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;165;;;20903052;Aspirator/Vacuum/Suction pump portable;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;165;;;20505007;Defibrilator;Ya;73506002498;PRIMEDIC;-unknown-;2011;2011;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;165;;;11501050;X-Ray Film Viewer;Ya;0262000000518T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;
;165;;;11501050;X-Ray Film Viewer;Ya;0241000000917T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;
;165;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;165;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;165;;;20903042;Wheeled stretcher;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;***;;;Ruangan Bedah Minor/endoscopy;;;;;;;;;;;;;;
;599;;;21603066;Gastroscopy;Ya;20711;-unknown-;-unknown-;2016;2016;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;599;;;20804017;Lightsource for endoscopy;Ya;20711;-unknown-;-unknown-;2016;2016;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;599;;;20801009;Endoskopik video monitor;Ya;20711;KARL STORZ Image Spies;-unknown-;2019;2019;Baik;Belum;1335189496;DAK;;;
;599;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;0;;;;;Rusak;Belum;0;APBN;;;
;599;;;1801051;Tensimeter;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;599;;;20903052;Aspirator/Vacuum/Suction pump portable;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;599;;;20903108;Endoscope washer;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;599;;;20804003;Endoscopic electrosurgical unit and accessories;Ya;20711;-unknown-;-unknown-;2016;2016;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;599;;;21603031M;Lampu Operasi Bergerak/Operating Lamp Mobile;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;599;;;21603031;Lampu operasi (Ceyling Type);Ya;0;;;;;Baik;Belum;0;APBN;;;
;599;;;20502020;Pulse Oxymeter / Oximeter / Pulse Oximeter / Oksigen Saturasi/SPO2;Ya;0;;;;;Baik;Belum;0;APBN;;;
;599;;;21603064;Rectosigmoidoscopy;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;599;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;599;;;10403081;Mesin Anestesi ventilator;Ya;0;;;;;Rusak;Belum;0;APBN;;;belum ada
;599;;;20801010;Video for endoscopy;Ya;20711;KARL STORZ Image Spies;-unknown-;2019;2019;Baik;Belum;2794528143;DAK;;;assesoris endoscopi video monitor
;599;;;20703009;Bronchoscope (flexible or rigid) and accessories.;Ya;1;OLYMPUS;-unknown-;2018;2018;Baik;Belum;1417782000;DAK;;;
;599;;;20703009;Bronchoscope (flexible or rigid) and accessories.;Ya;2941523;OLYMPUS;PCF PH 190L;2020;2020;Baik;Belum;511251581;DAK;;;
;599;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;599;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;599;;;21603065;Colonoscopy;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;599;;;10903140;Hospital Endoscope Cabinet;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;***;;;Ruangan Bedah Besar/Mayor;;;;;;;;;;;;;;
;600;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;20711;GE;DASH 4000;2011;2011;Baik;Belum;0;APBD;;;
;600;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;18142011;INNOMED;InnoCare S;2020;2020;Baik;Belum;89900000;DAK;PT. CIPTA VARIA KHARISMA UTAMA;AKL 20502011108;PATIENT MONITOR
;600;;;10901002;Bed-side Monitor/Bed-patient monitor/Patient monitor;Ya;18142053;INNOMED;InnoCare S;2020;2020;Baik;Belum;89900000;DAK;PT. CIPTA VARIA KHARISMA UTAMA;AKL 20502011108;PATIENT MONITOR
;600;;;21603031;Lampu operasi (Ceyling Type);Ya;20711;-unknown-;-unknown-;2014;2014;Baik;Belum;0;APBD;;;belum diketahui tahunnya (OK IGD)
;600;;;11303030;Boor Ortopedi;Ya;20711;OSTEMED;-unknown-;2014;2014;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;600;;;11303030;Boor Ortopedi;Ya;20711;OSTEMED;-unknown-;2014;2014;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;600;;;21501065;Pesawat Sinar-X, C-Arm;Ya;20711;-unknown-;-unknown-;2018;2018;Baik;Belum;0;DAK;;;belum diketahui tahunnya
;600;;;11501050;X-Ray Film Viewer;Ya;20711;GUAN LONG;-unknown-;2011;2011;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;600;;;11501050;X-Ray Film Viewer;Ya;0262000000518T0143;TESENA X-Ray Film Viewer;TSN 014-3;2018;2018;Baik;Belum;5000000;DAK;PT. TESENA INOVINDO;AKD 11501110279;
;600;;;21603019;ESU/Electrosurgical Unit;Ya;1;-unknown-;-unknown-;2011;2011;Baik;Belum;340600000;APBD;;;
;600;;;20403082;Laringoskop;Ya;5;KARL STORZ Laryngoscope Blade;;2017;;Baik;Belum;30544167;APBD;;;ok igd
;600;;;20403082;Laringoskop;Ya;1;KARL STORZ Laryngoscope Blade;;2017;;Baik;Belum;30544167;APBD;;;icos
;600;;;20403082;Laringoskop;Ya;2;KARL STORZ Laryngoscope Blade;;2017;;Baik;Belum;30544167;APBD;;;icos
;600;;;20403082;Laringoskop;Ya;3;KARL STORZ Laryngoscope Blade;;2017;;Baik;Belum;30544167;APBD;;;icos
;600;;;20403082;Laringoskop;Ya;4;KARL STORZ Laryngoscope Blade;;2017;;Baik;Belum;30544167;APBD;;;icos
;600;;;10903116;Plate Bending Instrument;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;600;;;10903144;Torniquet;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;600;;;11603050;Operating table, electric;Ya;1;Trumpf Germany;;2015;;Baik;Belum;331754465;APBN;;;
;600;;;11603050;Operating table, electric;Ya;2;Trumpf Germany;;2015;;Baik;Belum;331754465;APBN;;;
;600;;;11603050;Operating table, electric;Ya;23840/3574;BRAUN Electric Operating Table;-;2020;2020;Baik;Belum;644769500;DAK;PT. GLOBAL SYSTECH MEDIKA;AKL 11603310626;
;600;;;11603050;Operating table, electric;Ya;23840/3373;BRAUN Electric Operating Table;-;2020;2020;Baik;Belum;644769500;DAK;PT. GLOBAL SYSTECH MEDIKA;AKL 11603310626;
;600;;;11603050;Operating table, electric;Ya;020711.MO;NOUVA BN;RADIOSURGICAL;2021;2022;Baik;Belum;789334954;DAK;;;
;600;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2020;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;600;;;20903056;Tiang infus;Ya;1,80436E+15;MAK Infuse Stand;36103;2018;2018;Baik;Belum;1333416;DAK;PT. MEGA ANDALAN KALASAN;AKD 10903900580;
;600;;;20903086;Box/TT Bayi/bed baby;Ya;1,80334E+13;MAK Baby Basket;33609 / (L)700 X (W)440 X (H)900 mm;2018;2020;Baik;Belum;4850000;DAK;PT. MEGA ANDALAN KALASAN;AKD 20902500325;
;600;;;21701046;Pendant;Ya;20711;TRUMPF MEDICAL;5000;2018;2018;Baik;Belum;400000000;DAK;;;
;600;;;21701046;Pendant;Ya;20711;TRUMPF MEDICAL;5000;2018;2018;Baik;Belum;400000000;DAK;;;
;600;;;31603040;Major Surgery Instrument Set utk vaskuler;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;
;600;;;11303032;Medical Saw;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21002038;Set kraniotomi dasar;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11203002;Basic opthalmic instrument;Ya;20711;-unknown-;-unknown-;2011;2011;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;600;;;20903057;Emergency Trolley / Resuscitation Crash Cart ;Ya;20711;MAK;36604;2016;2016;Baik;Belum;0;APBD;;;belum diketahui tahunnya
;600;;;31603039;Major Surgery Instrument Set utk bedah plastik;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11302003;Plaster Cast Cutter Set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21002036;Set Instrumen Bedah Vaskuler;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11303024;Spine Electric Motor;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;10603022;Periosteal elevator;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11303017;Large Fragment Lcp & Standard Instrument Set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;31603037;Major Surgery Instrument Set utk urologi Dewasa;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21302068;Lumbar Subcutaneous Retractor;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;31603032;Major Surgery Instrument Set utk leher (Dewasa dan pediatric);Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;31603035;Major Surgery Instrument Set utk abdomen Dewasa ;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;10603021;Rounger;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;31603033;Major Surgery Instrument Set utk thorak dan cardiac Dewasa;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;31603038;Major Surgery Instrument Set utk urologi pediatric;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;31603031;Major Surgery Instrument Set utk kepala (Dewasa dan pediatric);Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;31603034;Major Surgery Instrument Set utk thorak dan cardiac Baby;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;31603041;Minimal invasive surgery set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11303018;General Instrument Bone Surgery;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21002035;Set Instrumen Bedah Saraf Fungsional;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11303029;Thoracolumbar Posterior Stabilization Instruments;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11303016;Small Fragment Lcp Instrument Set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;31603036;Major Surgery Instrument Set utk abdomen pediatric;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21104022;Sectio Caesarian set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21002037;Set Instrumen Skullbase;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;20902035;Infusion pump;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11303023;Amputation Set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;70619054148;DIXION Suction Pump;VACUS 7305;2020;2020;Baik;Belum;19606000;DAK;;;SUCTION PUMP
;600;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;70619054104;DIXION Suction Pump;VACUS 7305;2020;2020;Baik;Belum;19606000;DAK;;;SUCTION PUMP
;600;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;70619054147;DIXION Suction Pump;VACUS 7305;2020;2020;Baik;Belum;19606000;DAK;;;SUCTION PUMP
;600;;;20903029;"Suction pump/Pompa vakum /Vacuum-powered body fluid suction apparatus; Suction Pump Mobile ";Ya;70619054095;DIXION Suction Pump;VACUS 7305;2020;2020;Baik;Belum;19606000;DAK;;;SUCTION PUMP
;600;;;21603031OR;Operating table with orthopedi set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;10403081;Mesin Anestesi ventilator;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;10903137;Operating headlamp;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21002034;Set Instrumentasi Bedah Saraf Spinal;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11303025;Spine Endoscopy Instrument;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21202011;Silicon lacrimal tube;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;10804015;Urologi instrumen set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21002040;Set Instrumen Bedah Saraf Minimal Invasif;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;30403100;USG untuk regional anastesi dan pemasangan CVP;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;20903026;UV Sterilizer;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;20404004;Video laringoscope set;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11002038;Set Instrumen Bedah Mikro;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11201012;Set dilator punktum;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21203047;Probe Lakrimal;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;20903118;Periosteal elevator iga;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11603038;Mikroskop operasi;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;21603031C;Operating lamp with CCTV;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11603063;Monitor for laparoscopy;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;11303020;Mini Instrument Set In Graphic Case;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
;600;;;10903113;Meja Mayo / Meja instrumen / Intrumen table;Tidak;0;-unknown-;-unknown-;;;Rusak;Belum;0;;-;;-
